Product_ID,Product_Name,Category,Sub_Category,Total_Sales,Total_Profit,Total_Quantity,Total_Orders,Avg_Discount_,Profit_Margin_%,Product_Cost,First_Order_Date,Last_Order_Date,Top_Ordered_Customer_ID,Top_Ordered_Customer_Name,Top_Customer_Orders,Top_Customer_Quantity,Top_Customer_Sales
TEC-MA-10002898,"StarTech Printer, Durable",Technology,Machines,576.65,-7.72,3,1,25.0,-1.34,584.37,2014-07-07,2014-07-07,RP-19390,Resi Pölking,1,3,576.65
TEC-MA-10002910,"Panasonic Inkjet, Red",Technology,Machines,3463.49,-1385.47,16,3,26.67,-40.0,4848.96,2013-06-30,2014-11-20,HD-14785,Harold Dahlen,1,4,1236.96
TEC-MA-10002918,"StarTech Card Printer, White",Technology,Machines,2161.5,121.2,15,3,8.33,5.61,2040.3,2011-01-14,2013-06-03,LS-17200,Luke Schmidt,1,9,1238.61
TEC-MA-10002927,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Technology,Machines,3991.98,1995.99,2,1,0.0,50.0,1995.99,2011-11-04,2011-11-04,NM-18445,Nathan Mautz,1,2,3991.98
TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology,Machines,465.64,36.92,14,3,30.0,7.93,428.73,2012-11-21,2014-10-03,CM-12115,Chad McGuire,1,11,369.16
TEC-MA-10002931,"Konica Receipt Printer, Red",Technology,Machines,1170.12,346.02,10,3,3.33,29.57,824.1,2011-08-12,2014-08-04,CB-12415,Christy Brittain,1,5,597.0
TEC-MA-10002931,"Okidata Calculator, Durable",Technology,Machines,901.45,231.31,18,3,3.33,25.66,670.14,2011-01-27,2012-05-31,CB-12415,Christy Brittain,1,5,597.0
TEC-MA-10002937,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Technology,Machines,1007.98,43.2,3,1,30.0,4.29,964.78,2013-06-13,2013-06-13,PO-19180,Philisse Overcash,1,3,1007.98
TEC-MA-10002941,"Okidata Card Printer, Red",Technology,Machines,1470.33,458.37,9,2,12.5,31.17,1011.96,2011-02-16,2012-06-16,BF-11215,Benjamin Farhat,1,7,1210.86
TEC-MA-10002952,"StarTech Calculator, White",Technology,Machines,230.22,62.1,9,1,0.0,26.97,168.12,2014-11-27,2014-11-27,DL-13315,Delfina Latchford,1,9,230.22
TEC-MA-10002981,I.R.I.S IRISCard Anywhere 5 Card Scanner,Technology,Machines,350.97,152.09,3,1,10.0,43.33,198.88,2014-01-22,2014-01-22,MH-18115,Mick Hernandez,1,3,350.97
TEC-MA-10002989,"Panasonic Printer, White",Technology,Machines,141.28,-91.84,2,1,60.0,-65.01,233.12,2011-12-29,2011-12-29,PB-19150,Philip Brown,1,2,141.28
TEC-MA-10002992,"Konica Card Printer, Wireless",Technology,Machines,175.17,87.57,1,1,0.0,49.99,87.6,2012-05-15,2012-05-15,AP-10720,Anne Pryor,1,1,175.17
TEC-MA-10002998,"Okidata Receipt Printer, Durable",Technology,Machines,1978.32,-81.24,18,4,13.0,-4.11,2059.56,2011-03-30,2014-08-23,CP-12340,Christine Phan,1,7,861.21
TEC-MA-10003066,Wasp CCD Handheld Bar Code Reader,Technology,Machines,336.51,44.87,3,1,40.0,13.33,291.64,2014-09-30,2014-09-30,AS-10630,Ann Steele,1,3,336.51
TEC-MA-10003078,"Epson Printer, White",Technology,Machines,5768.76,-746.58,26,6,10.83,-12.94,6515.34,2011-01-12,2014-12-10,KB-16585,Ken Black,1,8,2088.24
TEC-MA-10003079,"Panasonic Card Printer, Wireless",Technology,Machines,173.82,24.33,1,1,0.0,14.0,149.49,2014-02-11,2014-02-11,MG-18205,Mitch Gastineau,1,1,173.82
TEC-MA-10003084,"Okidata Receipt Printer, Red",Technology,Machines,1320.66,0.0,11,2,0.0,0.0,1320.66,2012-10-16,2013-06-08,IL-15100,Ivan Liston,1,6,720.36
TEC-MA-10003101,"Panasonic Printer, Red",Technology,Machines,1660.93,-184.55,7,2,10.0,-11.11,1845.48,2014-06-11,2014-09-05,MC-18100,Mick Crebagga,1,4,949.1
TEC-MA-10003101,"Panasonic Receipt Printer, Wireless",Technology,Machines,386.88,-60.57,5,2,32.5,-15.66,447.45,2011-02-10,2013-01-29,MC-18100,Mick Crebagga,1,4,949.1
TEC-MA-10003112,"StarTech Phone, Durable",Technology,Machines,298.56,14.88,4,2,0.0,4.98,283.68,2012-10-16,2013-05-20,Dl-13600,Dorris liebe,1,2,149.28
TEC-MA-10003121,"StarTech Card Printer, Wireless",Technology,Machines,588.6,-127.62,6,2,40.0,-21.68,716.22,2012-01-24,2012-09-24,DG-13300,Deirdre Greer,1,3,294.3
TEC-MA-10003146,"Okidata Inkjet, Durable",Technology,Machines,1340.67,293.67,5,2,13.5,21.9,1047.0,2011-06-03,2014-01-16,AJ-10960,Astrea Jones,1,3,778.15
TEC-MA-10003154,"Panasonic Printer, Red",Technology,Machines,263.64,0.0,1,1,0.0,0.0,263.64,2014-11-17,2014-11-17,RD-19810,Ross DeVincentis,1,1,263.64
TEC-MA-10003170,"Konica Calculator, Wireless",Technology,Machines,1109.01,384.06,27,5,23.2,34.63,724.95,2011-10-20,2014-06-23,PG-18895,Paul Gonzalez,1,12,514.23
TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,Technology,Machines,131.1,60.31,10,2,0.0,46.0,70.79,2014-06-04,2014-11-17,KN-16390,Katherine Nockton,1,6,78.66
TEC-MA-10003176,Okidata B400 Printer,Technology,Machines,1029.6,115.83,3,2,20.0,11.25,913.77,2013-11-05,2014-05-21,CC-12475,Cindy Chapman,1,2,686.4
TEC-MA-10003176,"Panasonic Inkjet, Wireless",Technology,Machines,312.09,143.55,1,1,0.0,46.0,168.54,2013-06-12,2013-06-12,CC-12475,Cindy Chapman,1,2,686.4
TEC-MA-10003178,"Okidata Receipt Printer, Wireless",Technology,Machines,977.13,268.92,9,2,17.5,27.52,708.21,2012-11-08,2013-12-30,Dl-13600,Dorris liebe,1,8,884.95
TEC-MA-10003183,DYMO CardScan Personal V9 Business Card Scanner,Technology,Machines,1343.92,463.97,11,3,30.0,34.52,879.94,2011-12-29,2014-12-25,AJ-10795,Anthony Johnson,1,6,767.95
TEC-MA-10003185,"Epson Phone, Red",Technology,Machines,566.37,35.01,8,2,7.5,6.18,531.36,2011-04-22,2012-01-24,NF-18385,Natalie Fritzler,1,5,332.01
TEC-MA-10003198,"Konica Phone, White",Technology,Machines,1742.76,477.99,23,6,15.0,27.43,1264.77,2011-02-02,2014-10-30,CA-11965,Carol Adams,1,9,761.4
TEC-MA-10003223,"StarTech Inkjet, Durable",Technology,Machines,2836.7,-102.28,11,4,13.75,-3.61,2938.98,2013-04-20,2014-11-04,TH-21235,Tiffany House,1,4,1020.61
TEC-MA-10003230,Okidata C610n Printer,Technology,Machines,1362.9,-19.47,3,1,30.0,-1.43,1382.37,2013-09-03,2013-09-03,RL-19615,Rob Lucas,1,3,1362.9
TEC-MA-10003246,Hewlett-Packard Deskjet D4360 Printer,Technology,Machines,447.97,139.99,4,1,20.0,31.25,307.98,2011-11-04,2011-11-04,WB-21850,William Brown,1,4,447.97
TEC-MA-10003251,"Konica Phone, White",Technology,Machines,169.2,25.38,3,1,0.0,15.0,143.82,2014-10-02,2014-10-02,PO-18850,Patrick O'Brill,1,3,169.2
TEC-MA-10003261,"Panasonic Phone, Durable",Technology,Machines,1142.71,454.21,15,5,17.0,39.75,688.5,2011-10-04,2014-12-25,CM-11935,Carlos Meador,1,6,509.76
TEC-MA-10003280,"Panasonic Receipt Printer, White",Technology,Machines,2141.61,667.59,19,5,9.0,31.17,1474.02,2012-12-17,2014-12-03,SC-20260,Scott Cohen,1,6,715.86
TEC-MA-10003298,"Konica Card Printer, Wireless",Technology,Machines,928.4,-301.45,9,2,30.0,-32.47,1229.85,2013-06-12,2014-11-28,BD-11635,Brian Derr,1,7,613.1
TEC-MA-10003314,"Epson Phone, White",Technology,Machines,893.02,304.52,13,2,12.5,34.1,588.51,2013-09-27,2014-09-03,BS-11665,Brian Stugart,1,6,476.28
TEC-MA-10003315,"Panasonic Card Printer, Red",Technology,Machines,341.94,-102.66,4,1,50.0,-30.02,444.6,2014-12-27,2014-12-27,VG-21805,Vivek Grady,1,4,341.94
TEC-MA-10003326,"Epson Printer, Red",Technology,Machines,865.9,129.8,5,1,0.0,14.99,736.1,2014-08-01,2014-08-01,DK-12985,Darren Koutras,1,5,865.9
TEC-MA-10003326,"StarTech Calculator, Durable",Technology,Machines,370.74,-72.3,13,4,28.75,-19.5,443.04,2011-08-11,2014-11-21,DK-12985,Darren Koutras,1,5,865.9
TEC-MA-10003329,"Vtech AT&T CL2940 Corded Speakerphone, Black",Technology,Machines,71.98,24.29,3,1,20.0,33.75,47.68,2012-04-02,2012-04-02,JD-15790,John Dryer,1,3,71.98
TEC-MA-10003330,"Panasonic Receipt Printer, Wireless",Technology,Machines,1510.04,32.33,13,4,4.25,2.14,1477.71,2011-12-21,2013-12-06,XP-21865,Xylona Preis,1,5,604.5
TEC-MA-10003332,"Panasonic Receipt Printer, Durable",Technology,Machines,726.12,57.96,9,2,0.0,7.98,668.16,2013-06-24,2013-10-30,AG-10390,Allen Goldenen,1,7,564.76
TEC-MA-10003337,Okidata B401 Printer,Technology,Machines,179.99,-251.99,3,1,70.0,-140.0,431.98,2013-11-04,2013-11-04,NW-18400,Natalie Webber,1,3,179.99
TEC-MA-10003338,"Panasonic Phone, Red",Technology,Machines,1083.91,139.27,16,4,14.75,12.85,944.64,2011-05-21,2014-05-01,MZ-17515,Mary Zewe,1,7,476.36
TEC-MA-10003349,"Panasonic Calculator, Wireless",Technology,Machines,160.9,-12.14,4,2,20.0,-7.55,173.04,2014-05-16,2014-08-05,TC-20980,Tamara Chand,1,2,100.56
TEC-MA-10003351,"Okidata Card Printer, White",Technology,Machines,3153.74,1200.35,19,4,2.5,38.06,1953.39,2011-04-02,2014-11-06,TC-21145,Theresa Coyne,1,9,1411.34
TEC-MA-10003353,Xerox WorkCentre 6505DN Laser Multifunction Printer,Technology,Machines,2519.96,-252.0,7,1,40.0,-10.0,2771.95,2011-09-19,2011-09-19,SB-20290,Sean Braxton,1,7,2519.96
TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,Technology,Machines,1619.82,-22.5,5,2,35.0,-1.39,1642.32,2013-06-05,2013-12-26,EN-13780,Edward Nazzal,1,3,1349.85
TEC-MA-10003361,"Konica Printer, Red",Technology,Machines,211.99,-132.53,3,1,60.0,-62.52,344.52,2011-10-04,2011-10-04,PO-19195,Phillina Ober,1,3,211.99
TEC-MA-10003366,"Epson Card Printer, White",Technology,Machines,1773.39,-337.01,20,4,17.5,-19.0,2110.4,2011-12-26,2014-09-26,NP-18685,Nora Pelletier,1,9,1010.16
TEC-MA-10003390,"Okidata Printer, Durable",Technology,Machines,143.26,-85.98,2,1,60.0,-60.01,229.24,2011-02-24,2011-02-24,GZ-14470,Gary Zandusky,1,2,143.26
TEC-MA-10003400,"Panasonic Printer, Durable",Technology,Machines,1421.92,184.8,8,3,0.0,13.0,1237.12,2011-11-28,2012-12-04,MD-17350,Maribeth Dona,1,3,533.22
TEC-MA-10003404,"Konica Card Printer, Durable",Technology,Machines,595.99,91.15,4,1,15.0,15.29,504.84,2014-11-25,2014-11-25,SC-20845,Sung Chung,1,4,595.99
TEC-MA-10003422,"Panasonic Calculator, Red",Technology,Machines,28.46,-34.18,3,1,70.0,-120.11,62.64,2012-11-05,2012-11-05,HD-14785,Harold Dahlen,1,3,28.46
TEC-MA-10003441,"Okidata Inkjet, Wireless",Technology,Machines,2607.03,995.67,9,3,6.67,38.19,1611.36,2014-09-29,2014-11-25,CD-11980,Carol Darley,1,4,1130.76
TEC-MA-10003461,"Epson Calculator, Red",Technology,Machines,651.22,204.82,16,5,9.0,31.45,446.4,2012-09-07,2014-12-12,MR-17545,Mathew Reese,1,7,304.92
TEC-MA-10003471,"StarTech Phone, Wireless",Technology,Machines,327.89,61.49,8,3,23.33,18.75,266.4,2013-07-24,2014-10-02,EB-13750,Edward Becker,1,4,198.72
TEC-MA-10003478,"StarTech Receipt Printer, Durable",Technology,Machines,1306.26,140.55,13,2,7.5,10.76,1165.71,2012-09-17,2014-11-07,BW-11110,Bart Watters,1,8,752.76
TEC-MA-10003486,"StarTech Phone, White",Technology,Machines,277.13,8.69,4,2,5.0,3.14,268.44,2014-04-15,2014-09-10,MB-18085,Mick Brown,1,2,145.86
TEC-MA-10003492,"Okidata Printer, Wireless",Technology,Machines,6629.26,-330.26,27,7,11.29,-4.98,6959.52,2011-10-17,2014-12-11,BS-11665,Brian Stugart,1,8,1933.2
TEC-MA-10003493,Penpower WorldCard Pro Card Scanner,Technology,Machines,91.48,-1.83,1,1,50.0,-2.0,93.3,2013-06-17,2013-06-17,JL-15175,James Lanier,1,1,91.48
TEC-MA-10003515,"Panasonic Printer, Red",Technology,Machines,4956.43,26.23,22,4,13.75,0.53,4930.2,2011-04-18,2013-06-27,CM-11815,Candace McMahon,1,9,2016.85
TEC-MA-10003536,"Konica Calculator, Red",Technology,Machines,195.12,23.4,4,1,0.0,11.99,171.72,2011-05-10,2011-05-10,EM-14200,Evan Minnotte,1,4,195.12
TEC-MA-10003553,"Epson Printer, Red",Technology,Machines,2938.0,-135.2,13,4,14.75,-4.6,3073.2,2012-08-27,2014-09-18,SP-20920,Susan Pistek,1,5,1078.05
TEC-MA-10003557,"Panasonic Inkjet, Durable",Technology,Machines,7134.0,389.94,27,8,15.0,5.47,6744.06,2012-05-31,2014-01-15,DB-12970,Darren Budd,1,8,2123.03
TEC-MA-10003558,"Panasonic Calculator, Durable",Technology,Machines,919.8,-33.9,22,7,18.57,-3.69,953.7,2011-02-18,2014-09-01,AO-10810,Anthony O'Donnell,1,4,201.6
TEC-MA-10003589,Cisco 8961 IP Phone Charcoal,Technology,Machines,224.94,-164.95,3,1,70.0,-73.33,389.89,2013-05-04,2013-05-04,SM-20905,Susan MacKendrick,1,3,224.94
TEC-MA-10003607,"Okidata Receipt Printer, Red",Technology,Machines,2383.19,91.01,23,4,16.25,3.82,2292.18,2014-02-25,2014-08-03,JB-15400,Jennifer Braxton,1,9,918.46
TEC-MA-10003624,"StarTech Inkjet, Wireless",Technology,Machines,2097.3,793.62,8,3,9.0,37.84,1303.68,2011-09-23,2014-09-11,BP-11290,Beth Paige,1,5,1252.35
TEC-MA-10003625,"Panasonic Inkjet, White",Technology,Machines,828.0,91.04,4,2,0.0,11.0,736.96,2012-09-23,2014-10-29,KD-16270,Karen Daniels,1,2,414.0
TEC-MA-10003626,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Technology,Machines,1396.21,139.62,6,2,40.0,10.0,1256.59,2011-03-14,2011-03-18,SM-20320,Sean Miller,1,4,821.3
TEC-MA-10003630,"Epson Calculator, White",Technology,Machines,89.64,-75.36,4,1,50.0,-84.07,165.0,2013-09-27,2013-09-27,NP-18700,Nora Preis,1,4,89.64
TEC-MA-10003631,"Okidata Card Printer, Wireless",Technology,Machines,1538.51,-149.59,10,2,12.5,-9.72,1688.1,2012-12-03,2014-05-30,MC-17275,Marc Crier,1,5,879.15
TEC-MA-10003632,"Epson Calculator, Wireless",Technology,Machines,821.46,395.4,18,4,2.5,48.13,426.06,2011-10-19,2014-03-01,PO-19195,Phillina Ober,1,8,371.28
TEC-MA-10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Technology,Machines,3404.5,1668.2,5,1,0.0,49.0,1736.3,2014-06-18,2014-06-18,SR-20740,Steven Roelle,1,5,3404.5
TEC-MA-10003674,Hewlett-Packard Deskjet 5550 Printer,Technology,Machines,597.13,49.76,3,1,40.0,8.33,547.37,2014-07-04,2014-07-04,FH-14275,Frank Hawley,1,3,597.13
TEC-MA-10003682,"Panasonic Phone, White",Technology,Machines,166.5,19.98,2,1,0.0,12.0,146.52,2012-06-11,2012-06-11,BG-11695,Brooke Gillingham,1,2,166.5
TEC-MA-10003698,"Okidata Phone, White",Technology,Machines,1794.72,-62.52,22,6,9.17,-3.48,1857.24,2012-03-01,2014-06-05,JW-15955,Joni Wasserman,1,7,596.82
TEC-MA-10003704,"StarTech Printer, Wireless",Technology,Machines,1485.79,-153.71,10,2,30.0,-10.35,1639.5,2012-06-14,2013-08-19,AB-10015,Aaron Bergman,1,8,1024.68
TEC-MA-10003730,"StarTech Card Printer, White",Technology,Machines,215.88,97.12,2,1,0.0,44.99,118.76,2011-08-22,2011-08-22,LP-17080,Liz Pelletier,1,2,215.88
TEC-MA-10003743,"StarTech Printer, Durable",Technology,Machines,2614.16,-451.24,13,3,20.0,-17.26,3065.4,2011-12-05,2013-12-16,BS-11800,Bryan Spruell,1,5,1281.45
TEC-MA-10003757,"Panasonic Printer, Red",Technology,Machines,703.04,351.52,4,1,0.0,50.0,351.52,2013-08-20,2013-08-20,VS-21820,Vivek Sundaresam,1,4,703.04
TEC-MA-10003773,"Panasonic Card Printer, Wireless",Technology,Machines,869.1,252.0,5,1,0.0,29.0,617.1,2013-08-07,2013-08-07,AB-10600,Ann Blume,1,5,869.1
TEC-MA-10003779,"Konica Printer, Durable",Technology,Machines,214.37,-142.91,4,1,70.0,-66.67,357.28,2011-04-27,2011-04-27,MJ-17740,Max Jones,1,4,214.37
TEC-MA-10003780,"Epson Card Printer, White",Technology,Machines,2272.86,429.21,15,4,11.25,18.88,1843.65,2012-10-25,2014-12-26,TZ-21445,Tom Zandusky,1,5,841.8
TEC-MA-10003787,"Panasonic Inkjet, Wireless",Technology,Machines,2356.28,34.28,8,3,5.0,1.45,2322.0,2014-06-09,2014-10-23,GT-14710,Greg Tran,1,3,936.27
TEC-MA-10003796,"Konica Calculator, Durable",Technology,Machines,331.72,58.36,8,3,14.0,17.59,273.36,2011-12-12,2014-06-09,JG-15805,John Grady,1,5,194.06
TEC-MA-10003801,"StarTech Card Printer, Red",Technology,Machines,1767.15,494.67,11,2,0.0,27.99,1272.48,2011-02-21,2014-12-02,ME-17320,Maria Etezadi,1,6,963.9
TEC-MA-10003812,"Panasonic Printer, Wireless",Technology,Machines,4783.5,785.7,20,6,15.83,16.43,3997.8,2011-11-04,2014-10-06,FO-14305,Frank Olsen,1,8,2131.92
TEC-MA-10003816,"Epson Calculator, White",Technology,Machines,89.64,8.94,3,1,0.0,9.97,80.7,2014-10-25,2014-10-25,JE-15745,Joel Eaton,1,3,89.64
TEC-MA-10003856,"Okidata Calculator, Red",Technology,Machines,262.03,51.25,6,3,16.67,19.56,210.78,2011-02-21,2012-11-27,MS-17980,Michael Stewart,1,3,133.49
TEC-MA-10003868,"StarTech Phone, Durable",Technology,Machines,783.72,-67.32,12,3,16.67,-8.59,851.04,2012-05-11,2014-05-19,RW-19630,Rob Williams,1,5,373.2
TEC-MA-10003885,"Okidata Calculator, Wireless",Technology,Machines,156.87,3.06,3,1,0.0,1.95,153.81,2012-03-23,2012-03-23,AG-10525,Andy Gerbode,1,3,156.87
TEC-MA-10003886,"Panasonic Phone, Wireless",Technology,Machines,113.12,7.88,2,1,0.0,6.97,105.24,2014-11-25,2014-11-25,CR-12580,Clay Rozendal,1,2,113.12
TEC-MA-10003909,"StarTech Calculator, Red",Technology,Machines,173.18,24.22,7,2,0.0,13.99,148.96,2013-01-06,2014-11-19,ML-17755,Max Ludwig,1,4,98.96
TEC-MA-10003923,"Okidata Receipt Printer, Durable",Technology,Machines,2712.81,-3.72,23,7,5.0,-0.14,2716.53,2011-05-04,2014-11-11,TH-21115,Thea Hudgings,1,5,615.15
TEC-MA-10003927,"StarTech Inkjet, Wireless",Technology,Machines,4949.03,-320.29,18,5,8.0,-6.47,5269.32,2011-07-18,2014-04-16,CB-12535,Claudia Bergmann,1,5,1508.85
TEC-MA-10003936,"Epson Printer, White",Technology,Machines,348.04,149.64,2,1,0.0,43.0,198.4,2011-03-17,2011-03-17,CC-12550,Clay Cheatham,1,2,348.04
TEC-MA-10003953,"Epson Inkjet, Durable",Technology,Machines,1226.52,232.92,6,1,0.0,18.99,993.6,2014-01-22,2014-01-22,MR-17545,Mathew Reese,1,6,1226.52
TEC-MA-10003975,"Epson Phone, Wireless",Technology,Machines,323.88,148.92,4,2,0.0,45.98,174.96,2011-08-18,2013-05-03,CC-12475,Cindy Chapman,1,2,161.94
TEC-MA-10003979,Ativa V4110MDD Micro-Cut Shredder,Technology,Machines,7699.89,3772.95,11,2,0.0,49.0,3926.94,2011-09-14,2013-03-02,KD-16270,Karen Daniels,1,7,4899.93
TEC-MA-10003986,"Konica Receipt Printer, Wireless",Technology,Machines,574.58,85.57,5,2,7.5,14.89,489.0,2011-02-07,2014-10-07,SV-20785,Stewart Visinsky,1,3,366.75
TEC-MA-10003990,"Panasonic Card Printer, White",Technology,Machines,642.99,-932.57,14,1,60.0,-145.04,1575.56,2012-09-30,2012-09-30,JB-16000,Joy Bell-,1,14,642.99
TEC-MA-10003998,"Epson Card Printer, Wireless",Technology,Machines,237.93,-547.33,7,2,70.0,-230.04,785.26,2011-11-17,2014-05-08,JM-15655,Jim Mitchum,1,4,135.96
TEC-MA-10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Technology,Machines,5787.36,509.71,14,3,30.0,8.81,5277.64,2012-05-22,2013-07-24,SB-20185,Sarah Brown,1,7,2973.32
TEC-MA-10004023,"Konica Phone, Wireless",Technology,Machines,2165.95,932.32,27,4,8.5,43.04,1233.63,2011-11-29,2014-06-03,JE-15715,Joe Elijah,1,10,861.9
TEC-MA-10004049,"Epson Printer, White",Technology,Machines,824.85,-284.55,5,2,33.5,-34.5,1109.4,2011-12-15,2014-04-29,JM-15655,Jim Mitchum,1,2,433.31
TEC-MA-10004059,"Epson Inkjet, White",Technology,Machines,2565.11,-73.33,9,2,5.0,-2.86,2638.44,2012-01-02,2012-03-20,LH-16900,Lena Hernandez,1,6,1649.0
TEC-MA-10004063,"Okidata Printer, Durable",Technology,Machines,967.03,-435.17,6,1,40.0,-45.0,1402.2,2013-10-07,2013-10-07,PT-19090,Pete Takahito,1,6,967.03
TEC-MA-10004064,"Panasonic Calculator, Red",Technology,Machines,332.01,85.29,8,3,16.67,25.69,246.72,2011-11-01,2014-05-13,RA-19915,Russell Applegate,1,4,189.72
TEC-MA-10004086,Plantronics Single Ear Headset,Technology,Machines,29.92,-21.94,5,1,70.0,-73.33,51.87,2011-09-17,2011-09-17,JA-15970,Joseph Airdo,1,5,29.92
TEC-MA-10004116,"StarTech Inkjet, Wireless",Technology,Machines,483.02,-114.76,2,2,20.0,-23.76,597.78,2014-01-24,2014-04-21,SS-20590,Sonia Sunley,1,1,301.89
TEC-MA-10004125,Cubify CubeX 3D Printer Triple Head Print,Technology,Machines,7999.98,-3839.99,4,1,50.0,-48.0,11839.97,2014-11-05,2014-11-05,GT-14635,Grant Thornton,1,4,7999.98
TEC-MA-10004143,"Konica Calculator, Wireless",Technology,Machines,219.43,82.48,5,1,15.0,37.59,136.95,2011-12-02,2011-12-02,AH-10210,Alan Hwang,1,5,219.43
TEC-MA-10004168,"Panasonic Card Printer, Wireless",Technology,Machines,695.28,201.6,4,1,0.0,29.0,493.68,2012-10-04,2012-10-04,NG-18430,Nathan Gelder,1,4,695.28
TEC-MA-10004172,"Konica Printer, Red",Technology,Machines,1319.65,-222.77,6,1,17.0,-16.88,1542.42,2012-06-25,2012-06-25,PS-19045,Penelope Sewall,1,6,1319.65
TEC-MA-10004198,"Panasonic Card Printer, White",Technology,Machines,1377.84,203.04,11,3,33.33,14.74,1174.8,2012-03-15,2014-12-09,LE-16810,Laurel Elliston,1,5,861.15
TEC-MA-10004212,Cisco SPA525G2 5-Line IP Phone,Technology,Machines,1379.92,648.56,8,1,0.0,47.0,731.36,2012-04-27,2012-04-27,GT-14710,Greg Tran,1,8,1379.92
TEC-MA-10004224,"StarTech Inkjet, Wireless",Technology,Machines,1328.32,-181.13,5,2,12.5,-13.64,1509.45,2012-03-02,2014-11-24,RA-19285,Ralph Arnett,1,3,815.1
TEC-MA-10004236,"StarTech Inkjet, Durable",Technology,Machines,1600.96,368.16,8,1,0.0,23.0,1232.8,2014-10-28,2014-10-28,CR-12820,Cyra Reiten,1,8,1600.96
TEC-MA-10004241,Star Micronics TSP800 TSP847IIU Receipt Printer,Technology,Machines,1286.85,360.32,4,2,25.0,28.0,926.53,2011-09-29,2012-12-21,AP-10915,Arthur Prichep,1,2,686.32
TEC-MA-10004249,"Epson Calculator, Durable",Technology,Machines,93.06,8.34,3,1,0.0,8.96,84.72,2011-06-17,2011-06-17,KT-16465,Kean Takahito,1,3,93.06
TEC-MA-10004255,Konica Minolta magicolor 1690MF Multifunction Printer,Technology,Machines,319.92,118.37,8,1,0.0,37.0,201.55,2013-11-26,2013-11-26,BP-11050,Barry Pond,1,8,319.92
TEC-MA-10004295,"Panasonic Phone, Red",Technology,Machines,327.96,91.8,4,1,0.0,27.99,236.16,2013-06-21,2013-06-21,CS-12400,Christopher Schild,1,4,327.96
TEC-MA-10004298,"Panasonic Calculator, Durable",Technology,Machines,983.3,-114.94,22,6,11.83,-11.69,1098.24,2011-05-04,2013-12-23,HG-15025,Hunter Glantz,1,8,362.88
TEC-MA-10004303,"Panasonic Receipt Printer, Durable",Technology,Machines,242.04,21.78,2,1,0.0,9.0,220.26,2014-11-11,2014-11-11,PA-19060,Pete Armstrong,1,2,242.04
TEC-MA-10004323,"Konica Calculator, Durable",Technology,Machines,336.38,-4.25,7,2,5.0,-1.26,340.62,2013-10-29,2014-04-17,TT-21070,Ted Trevino,1,7,495.34
TEC-MA-10004323,"Panasonic Phone, White",Technology,Machines,874.12,-35.24,12,3,10.0,-4.03,909.36,2011-12-15,2014-01-08,TT-21070,Ted Trevino,1,7,495.34
TEC-MA-10004408,"Konica Inkjet, Durable",Technology,Machines,623.7,37.38,2,1,0.0,5.99,586.32,2014-08-12,2014-08-12,CH-12070,Cathy Hwang,1,2,623.7
TEC-MA-10004414,"Okidata Phone, Red",Technology,Machines,672.0,329.28,8,1,0.0,49.0,342.72,2011-06-10,2011-06-10,JM-15535,Jessica Myrick,1,8,672.0
TEC-MA-10004421,"Konica Inkjet, Wireless",Technology,Machines,4766.11,2106.91,16,4,5.0,44.21,2659.2,2012-06-27,2014-11-25,JL-15235,Janet Lee,1,7,2194.92
TEC-MA-10004423,"StarTech Card Printer, White",Technology,Machines,4031.56,1364.23,27,6,8.67,33.84,2667.33,2011-06-24,2014-02-21,RW-19630,Rob Williams,1,8,1295.28
TEC-MA-10004424,"Panasonic Phone, Durable",Technology,Machines,961.75,105.31,12,4,4.25,10.95,856.44,2011-08-22,2014-08-26,EM-13960,Eric Murdock,1,4,282.07
TEC-MA-10004428,"Panasonic Card Printer, Durable",Technology,Machines,2998.73,1247.12,19,4,6.75,41.59,1751.61,2012-12-28,2014-11-04,RM-19750,Roland Murray,1,8,1154.96
TEC-MA-10004446,"StarTech Printer, Wireless",Technology,Machines,2074.98,276.51,9,2,7.5,13.33,1798.47,2013-07-18,2013-10-16,DB-13060,Dave Brooks,1,6,1306.47
TEC-MA-10004452,"Epson Receipt Printer, Durable",Technology,Machines,1341.37,-184.07,14,4,20.0,-13.72,1525.44,2011-11-16,2014-08-22,GT-14755,Guy Thornton,1,4,468.6
TEC-MA-10004458,Lexmark X 9575 Professional All-in-One Color Printer,Technology,Machines,396.0,190.08,4,1,0.0,48.0,205.92,2013-09-18,2013-09-18,CS-12505,Cindy Stewart,1,4,396.0
